,Score,AnswerCount,ViewCount,FavoriteCount,CommentCount,Ans_Score,Auth_reputation,Editor_reputation,Words_in_Title,Words_in_Title_Description,Accepted_Ans,Tags_Count,title_tag_ratio,Creation_Days,Last_Edit_Days,Last_Activity_Days,Closed_Days,Category
18566,11,4,9329,6,1,11,13321,15078,7,61,8,4,44.90,2054,2054,3537,2473,0
18567,6,1,391,0,12,1,868,868,7,1228,2,5,18.97,4167,4174,4179,360,1
18568,3,1,759,0,4,3,3952,1,8,100,2,2,30.99,3151,3220,3151,1376,1
18569,2,4,149,1,3,0,37,161,8,83,8,1,18.60,2470,2470,2472,2057,1
18570,2,3,1720,0,3,5,2573,60742,4,104,6,3,40.62,1681,3572,3572,2846,0
18571,1,2,1653,0,9,4,43,17018,5,48,4,1,41.18,4060,4060,4505,467,0
18572,5,2,1140,0,1,5,249041,249041,8,86,4,5,25.93,1647,2518,2518,2880,0
18573,220,4,169124,20,2,329,4559,5443,7,46,8,5,50.60,2437,3851,4303,2090,0
18574,9,6,3370,2,2,14,495,121747,11,83,12,4,18.75,3775,3775,4324,752,0
18575,2,1,1700,0,7,0,93,93,7,253,2,4,56.10,3090,3090,3090,1437,1
18576,1,1,82,0,2,0,15,15,7,381,2,2,22.64,2577,2577,2577,1950,1
18577,17,2,4717,0,1,25,2102,149098,9,68,4,4,60.00,1213,1684,1684,3314,0
18578,1,3,63,0,1,4,2051,92701,11,153,6,2,27.40,3815,3815,3815,712,0
18579,1,1,34,0,4,1,6241,6241,12,138,2,4,34.71,4210,4213,4213,317,1
18580,2,2,492,0,1,1,183,2307,8,88,4,4,41.82,3287,3288,3288,1240,1
18581,1,2,1652,0,4,2,283,283,4,138,4,2,30.77,1966,1966,1967,2561,1
18582,7,2,7360,1,3,0,444,444,13,229,4,2,22.73,1084,1085,1085,3443,0
18583,2,1,2997,1,6,5,437,437,16,307,2,5,38.93,470,471,471,4057,1
18584,2,2,2079,1,1,3,14541,3423,3,81,4,3,43.14,486,2225,2225,4041,0
18585,10,3,41405,1,1,7,56830,26759,13,69,6,1,17.20,656,2928,3062,3871,0
18586,2,2,2237,3,10,2,302,302,10,227,4,5,39.71,3086,3086,3086,1441,1
18587,3,1,1920,2,2,4,69,3442,6,292,2,3,38.71,3304,3304,3304,1223,1
18588,1,2,109,0,2,5,347,347,4,73,4,3,46.81,3207,3207,3207,1320,1
18589,2,1,643,1,4,0,73,73,5,321,2,2,20.29,3698,3698,3698,829,1
18590,60,4,77627,8,1,65,17637,2052,8,55,8,2,40.74,751,3298,3298,3776,0
18591,2,2,294,0,4,0,4040,4040,9,308,4,4,30.00,2366,2366,2501,2161,1
18592,1,2,76,0,4,1,25,40337,11,183,4,4,43.56,3852,3852,3852,675,0
18593,7,1,1403,0,1,1,3834,3834,9,312,2,2,27.03,2888,2888,2888,1639,1
18594,1,1,54,0,2,1,231,231,4,164,2,2,47.37,1916,1917,1917,2611,1
18595,1,1,80,0,4,1,1017,1017,7,437,2,4,40.00,2346,2346,2346,2181,1
18596,4,2,1992,2,5,3,14426,14426,21,258,4,2,10.26,2967,2967,2967,1560,0
18597,2,1,124,0,2,1,544,544,5,804,2,4,38.36,3678,3678,3678,849,1
18598,1,3,83,0,4,1,756,45765,8,206,6,4,23.73,4411,4468,4468,116,0
18599,2,1,526,0,3,1,45,40337,11,110,2,2,16.81,3790,3790,3793,737,0
18600,63,8,44378,11,3,54,1237,13413,16,135,16,3,37.74,2329,3386,4307,2198,0
18601,1,3,51,0,3,1,27,2866,7,159,6,3,37.68,4011,4011,4011,516,1
18602,1,1,35,0,4,2,499,127217,13,95,2,5,34.38,3653,3653,3653,874,0
18603,2,1,971,0,3,1,23,23,14,340,2,3,45.00,2670,2670,2670,1857,1
18604,161,12,864928,28,2,52,29962,29962,9,309,24,3,43.75,2588,2588,4434,1939,0
18605,1,2,39,0,5,0,138,138,8,228,4,2,17.39,2718,2718,2718,1809,1
18606,4,1,2356,1,12,5,6643,2877,9,155,2,3,59.41,1886,3034,3034,2641,0
18607,4,2,12165,0,4,16,159,18562,11,225,4,5,33.33,1900,2736,2736,2627,0
18608,2,1,212,1,4,1,523,3393,13,392,2,2,37.89,3936,3936,3954,591,1
18609,155,9,423462,35,1,257,2939,263,4,87,18,2,40.00,1252,3489,4103,3275,0
18610,2,4,375,3,12,3,51,109643,6,177,8,1,11.11,1976,1976,1978,2551,0
18611,61,3,68568,10,1,134,796,796,6,267,6,1,31.11,2381,2381,4368,2146,0
18612,1,1,1671,0,4,0,11,49337,5,497,2,5,37.89,3272,3272,3275,1255,0
18613,1,1,209,0,2,0,340,340,9,915,2,4,37.25,4010,4012,4012,517,1
18614,1,2,702,1,10,3,1192,1192,7,822,4,5,43.14,3187,3188,3193,1340,1
18615,1,2,50,0,3,2,89,2586,9,96,4,4,38.55,3207,3208,3208,1320,1
18616,18,4,32419,14,5,22,461,1,19,585,8,5,50.34,2274,3220,3142,2253,0
18617,12,4,22102,4,4,8,9344,9344,8,206,8,4,37.17,628,628,1489,139,0
18618,2,1,57,0,7,1,121,121,20,377,2,2,16.53,3916,3916,3916,611,1
18619,3,1,120,0,6,1,339,291,13,156,2,5,39.16,4353,4353,4355,174,1
18620,1,2,38,0,1,2,105,105,11,171,4,2,30.00,4411,4411,4411,116,1
18621,5,1,862,0,8,2,811,811,9,180,2,4,32.65,2138,2138,2143,2389,1
18622,3,1,2535,0,7,2,374,22560,17,206,2,3,30.08,3085,4043,4043,1442,0
18623,2,3,1803,0,2,3,2785,23153,2,256,6,4,23.08,1552,1552,4402,2975,0
18624,1,1,6979,1,2,5,393,92701,7,127,2,1,12.77,2825,3797,3797,1702,0
18625,1,2,431,0,2,-1,35,11309,11,111,4,3,34.78,3854,4424,4425,673,0
18626,2,3,2065,0,2,0,6058,6058,11,263,6,4,41.67,818,818,826,3709,1
18627,2,2,1112,0,10,1,509,509,11,739,4,4,16.33,3782,3783,3783,745,1
18628,2,1,75,0,4,2,1137,1137,8,147,2,4,16.67,3916,3916,3916,611,1
18629,1,1,965,0,1,1,822,822,4,461,2,4,36.62,1361,1361,1361,3166,1
18630,19,6,9636,7,3,9,9832,1,7,213,12,3,31.88,780,3220,782,3747,0
18631,3,4,84,1,2,2,6102,6102,17,145,8,4,8.89,2476,2476,2478,2051,1
18632,103,8,74153,29,1,76,25228,26499,10,46,16,3,42.35,892,3956,4228,3635,0
18633,17,3,105667,7,2,16,1077,1,5,95,6,2,35.09,1237,3759,4474,3290,0
18634,2,1,125,1,2,1,58,58,5,71,2,3,51.95,4086,4086,4099,441,1
18635,6,1,2012,2,9,6,26180,243047,9,115,2,2,31.75,3446,3980,3980,1081,0
18636,10,1,4736,2,5,6,5853,5853,11,936,2,5,25.81,3257,3264,3264,1270,0
18637,3,1,459,0,5,3,297,297,9,100,2,2,20.78,3909,3913,3913,618,1
18638,1,1,56,0,3,3,12696,1,7,169,2,1,15.38,2062,3220,2062,2465,0
18639,4,1,82,0,1,2,478,7203,5,264,2,5,27.96,4132,4133,4133,395,1
18640,207,21,275819,57,1,150,4026,4026,12,127,42,2,26.09,833,2578,3881,1956,0
18641,3,1,227,1,5,3,4474,9822,8,131,2,1,32.65,1439,1439,1439,3088,1
18642,2,2,1118,0,5,6,661,127217,15,97,4,3,26.42,3832,3832,3832,695,0
18643,2,1,47,0,1,3,164,573366,9,263,2,3,17.28,4325,4325,4325,202,0
18644,2,1,979,0,5,3,1624,1624,5,128,2,3,22.95,2648,2649,2649,1879,1
18645,2,1,55,0,2,1,951,951,9,177,2,4,27.66,3778,3780,4307,749,1
18646,4,1,4836,0,2,5,131,1,12,401,2,4,26.89,2905,3220,2905,1622,1
18647,237,14,483214,77,3,337,7406,331828,7,18,28,2,43.33,1319,2207,4328,3208,0
18648,2,3,56,1,1,1,1285,1285,8,329,6,2,44.12,3347,3347,3347,1180,1
18649,1,2,786,1,5,3,537,4435,7,174,4,2,19.35,4146,4146,4146,381,1
18650,2,1,102,0,3,1,189,22036,10,203,2,2,25.00,4194,4195,4215,333,0
18651,5,2,12120,1,4,5,41702,41702,6,177,4,4,41.10,940,940,3216,3587,0
18652,4,3,80,0,1,2,43,2967,13,91,6,5,21.05,1254,1422,1422,3273,1
18653,7,9,4490,2,1,13,1322,26191,8,36,18,2,29.41,357,1375,1526,3000,0
18654,3,1,2045,1,3,1,855,855,12,145,2,4,16.56,3926,3926,3958,601,1
18655,1,1,4699,0,3,0,39,1484,10,102,2,4,25.69,3282,3282,3283,1245,1
18656,1,1,563,0,1,0,180,180,8,281,2,5,15.09,1969,1969,1969,2558,1
18657,2,2,1099,0,1,3,205,269000,7,62,4,3,12.90,2911,2911,3495,1616,0
18658,2,1,502,0,2,1,7204,7204,8,92,2,2,29.73,2299,2299,2299,2228,0
18659,1,1,658,0,2,1,14413,14413,8,286,2,4,17.39,3341,3341,3342,1186,0
18660,1,1,79,0,5,1,110,110,11,640,2,4,16.36,4221,4222,4222,306,1
18661,1,1,61,0,3,2,317,317,12,256,2,3,33.71,3069,3069,3069,1458,1
18662,7,5,1411,2,14,11,449,449,18,115,10,5,35.82,2043,2043,2043,2484,1
18663,2,3,138,1,6,2,357,357,11,186,6,3,17.39,4429,4430,4432,98,1
18664,2,5,1234,1,2,2,99,1,6,505,10,3,34.67,3578,4344,4382,949,1
18665,1,1,1455,0,2,2,75,75,10,196,2,5,40.98,3647,3647,3647,880,1
18666,18,7,31498,2,5,19,301,301,10,224,14,4,35.85,1296,1296,4324,3231,0
18667,2,3,60,0,6,0,367,782,15,194,6,3,23.66,4154,4154,4154,373,1
18668,2,3,94,0,2,2,522,522,12,303,6,3,16.16,4309,4309,4309,218,1
18669,1,3,48,0,1,2,95,3470,13,70,6,1,14.46,3441,3441,3441,1086,1
18670,2,2,870,0,3,2,14448,14448,13,69,4,3,38.33,2302,2302,2302,2225,0
18671,3,4,1497,0,2,1,33,5235,9,218,8,3,40.00,3053,3053,3053,1474,1
18672,1,1,1433,0,3,1,31,1,5,132,2,5,41.03,2908,3220,2909,1619,1
18673,1,3,82,0,6,3,71,35063,5,260,6,5,23.33,1594,1595,1596,2933,0
18674,4,1,1302,1,1,2,69338,69338,6,90,2,5,14.43,2044,2044,2045,2483,0
18675,18,3,1755,2,2,12,3159,1,6,61,6,1,38.89,1778,3220,2109,2749,1
18676,1,1,523,0,1,1,75,115,4,167,2,4,26.09,2163,2638,2638,2364,1
18677,1,2,37,0,1,1,526,526,21,643,4,2,11.48,4090,4094,4094,437,1
18678,1,2,29,0,7,0,13,13,6,133,4,4,30.56,3504,3504,3504,1023,1
18679,2,3,312,0,1,0,23,23,10,75,6,1,14.81,3926,3926,3926,601,1
18680,1,1,68,0,5,1,25,658158,9,197,2,1,14.29,4128,4191,4191,399,0
18681,1,1,941,0,2,2,2474,70093,8,121,2,2,39.29,895,1347,1347,3632,0
18682,1,4,61,0,1,0,27,608,14,23,8,3,33.66,4278,4278,4278,249,1
18683,33,2,21089,8,2,53,1163,1163,6,129,4,5,41.94,2246,2246,2480,2281,0
18684,1,1,76,0,7,0,601,2065,9,63,2,2,32.84,4324,4324,4325,203,1
18685,6,1,7559,1,2,7,89,89,7,444,2,2,25.45,1806,1807,1807,2721,0
18686,2,2,344,0,1,2,948,948,15,133,4,2,35.79,3137,3137,3137,1390,1
18687,2,1,113,0,2,5,509,509,10,105,2,5,18.80,2206,2206,2206,2321,1
18688,2,1,61,0,2,3,671,10281,7,84,2,3,42.50,4124,4361,4361,403,1
18689,1,1,43,0,1,1,1142,92701,11,140,2,1,12.50,3853,3853,3854,674,0
18690,3,3,87,0,7,1,45,12737,4,115,6,5,32.43,4216,4220,4222,311,0
18691,1,3,4335,1,8,5,13540,13540,7,94,6,3,44.44,1346,3722,3722,3181,0
18692,4,1,931,0,1,1,5981,5981,8,534,2,4,29.82,2096,2100,2107,2431,0
18693,1,2,63,0,2,0,13,3705,16,651,4,3,16.98,3977,3977,3977,550,1
18694,1,2,659,1,5,0,765,27150,8,101,4,2,30.77,2078,2078,2085,2449,0
18695,1,1,782,0,1,2,221,221,7,445,2,2,25.00,1564,1567,1567,2963,1
18696,13,5,17477,13,6,12,13959,37044,7,131,10,4,40.38,1329,2254,4308,3198,0
18697,2,1,210,0,2,3,204,204,8,301,2,3,35.42,3970,3970,3970,557,1
18698,1,1,810,1,2,1,1736,1736,7,366,2,3,35.29,3734,3734,3734,793,1
18699,5,2,3044,1,2,10,6351,6351,7,96,4,4,33.01,2878,2878,2878,1649,0
18700,7,3,21495,0,1,10,235,290713,3,124,6,3,53.66,1930,1984,3168,2597,0
18701,3,1,1909,4,4,8,683,683,10,52,2,4,44.44,2460,2460,2475,2067,1
18702,1,4,69,0,1,3,315,18554,10,111,8,4,47.06,4394,4394,4394,133,0
18703,1,1,545,0,4,3,97,97,8,424,2,3,35.44,3752,3752,3752,775,1
18704,2,1,37,0,1,1,23,23,11,192,2,5,37.70,4331,4331,4331,196,1
18705,24,2,3245,3,2,20,23498,8594,12,232,4,4,29.63,1476,3872,4493,3051,0
18706,3,3,186,0,8,4,53,2897,8,61,6,1,16.67,2079,2079,2176,2448,1
18707,3,3,146,1,6,1,81,105919,8,127,6,3,36.11,1761,1761,1761,2766,0
18708,6,2,511,0,18,1,476,476,7,2291,4,4,31.33,3618,3626,3628,909,1
18709,2,3,45,0,2,1,1498,1498,15,358,6,4,38.71,4178,4178,4179,349,1
18710,1,1,5270,2,1,1,333,333,11,194,2,5,17.09,2802,3150,3338,1725,1
18711,7,1,5669,0,2,12,5516,10173,5,97,2,2,24.56,1423,1423,1423,3104,0
18712,5,3,6675,0,2,6,9487,9487,5,54,6,1,20.00,1375,1434,1434,3152,0
18713,5,3,233,1,4,3,353,353,8,177,6,2,25.40,3015,3015,3015,1512,1
18714,4,1,5535,0,7,3,1222,1222,10,956,2,4,29.13,3795,3795,3798,732,1
18715,1,1,1928,0,4,1,13,13,6,282,2,5,27.45,2673,2673,2673,1854,1
18716,1,1,50,0,3,2,73,73,7,424,2,2,7.55,4242,4242,4242,285,1
18717,6,3,305,0,3,2,13540,143500,13,122,6,3,35.85,1345,1345,1345,3182,0
18718,2,1,739,0,2,3,722,1582,14,45,2,3,18.75,3642,3642,3642,885,1
18719,5,1,5659,4,1,9,393,28792,8,47,2,4,26.09,2255,2255,2255,2272,0
18720,2,5,10086,2,1,10,282,923,10,83,10,2,17.95,2241,4323,4323,2286,0
18721,2,2,573,1,6,0,879,351,17,185,4,2,26.23,3633,3636,3636,894,1
18722,97,6,319007,19,5,138,981,2953,6,186,12,3,35.29,1297,2533,3718,3230,0
18723,108,14,279089,58,1,57,1083,53188,15,40,28,4,23.16,48,2931,4306,4479,0
18724,1,1,205,0,7,1,838,1,9,386,2,4,33.33,2670,4344,2673,1857,1
18725,1,1,567,0,1,1,667,17870,5,84,2,2,26.92,2883,2884,2884,1644,0
18726,14,5,39037,8,8,19,631,631,5,90,10,2,65.67,1999,1999,3731,2528,0
18727,1,2,300,0,4,1,183,183,5,394,4,4,47.37,3157,3157,3158,1370,1
18728,73,6,133086,18,1,41,12042,38859,9,10,12,2,36.07,710,2870,3578,3817,0
18729,14,6,18521,4,4,7,12294,13886,7,320,12,2,47.50,2180,2191,2191,2347,0
18730,1,2,678,0,2,2,1563,1563,9,151,4,2,42.11,3599,3599,3599,928,1
18731,2,1,5270,0,1,1,23,6025,5,130,2,3,29.17,3221,3222,3222,1306,0
18732,4,1,100,0,2,0,59,59,5,532,2,4,31.88,4446,4453,4453,81,1
18733,3,1,3257,1,1,2,1217,4669,8,958,2,5,25.29,2992,3954,3954,1535,1
18734,1,3,315,2,2,3,41,41,7,714,6,4,36.19,4300,4301,4324,227,1
18735,2,3,320,0,4,2,35,24703,11,102,6,4,14.29,4054,4054,4054,473,0
18736,3,3,72,0,1,2,520,68273,6,134,6,4,31.46,3327,3327,3775,1200,0
18737,1,3,2068,0,3,4,450,450,7,350,6,5,39.58,4349,4350,4454,178,1
18738,1,2,45,1,6,0,23,35941,7,70,4,3,23.19,3488,3488,3500,1039,0
18739,1,2,3072,0,2,3,999,999,11,273,4,4,34.86,2780,2781,2782,1747,1
18740,1,2,157,0,3,2,1073,1073,18,290,4,2,27.45,1956,1956,1957,2570,1
18741,1,2,4834,3,1,7,2348,20242,3,56,4,3,65.12,1212,1212,1311,3315,0
18742,2,1,419,0,2,2,31,92701,4,516,2,2,24.49,3168,3168,3168,1359,0
18743,1,1,2894,0,6,1,557,30642,7,441,2,3,27.27,2793,3585,3585,1734,0
18744,3,5,1126,0,8,2,1060,1060,7,232,10,1,16.33,1248,1248,1249,3279,1
18745,1,3,481,0,6,0,13,13,12,270,6,5,22.40,3297,3298,3306,1230,1
18746,1,1,1239,1,4,2,3663,3663,9,447,2,5,59.83,3978,3978,4157,549,1
18747,3,2,886,0,11,3,182,182,10,116,4,1,22.22,2920,2920,2920,1607,1
18748,1,1,473,0,2,2,135,1,10,276,2,4,35.51,4029,4029,4029,498,1
18749,3,1,214,0,1,1,379,379,13,64,2,3,28.92,2900,2900,2901,1627,1
18750,3,3,250,2,4,0,428,428,12,228,6,3,18.18,3904,3906,3909,623,1
18751,24,2,17550,7,4,24,1192,1,8,236,4,3,21.69,3012,3220,4141,1515,0
18752,2,1,2277,0,3,4,560,560,6,189,2,4,24.66,2862,2862,2862,1665,1
18753,1,3,65,0,2,3,3154,3154,6,74,6,1,26.67,2526,2526,2526,2001,1
18754,2,1,479,2,1,3,57,199111,6,247,2,5,30.30,3069,3069,3069,1458,0
18755,7,3,268,0,2,5,5832,22181,5,121,6,3,47.37,1178,1178,1178,3349,0
18756,1,1,2340,0,2,2,95,22727,8,117,2,2,37.93,3007,3008,3008,1520,0
18757,1,2,82,1,1,1,4046,4046,5,165,4,3,38.71,2768,2774,2774,1759,1
18758,2,1,3276,0,10,4,495,13804,10,428,2,5,22.41,3123,3123,3125,1404,0
18759,2,2,740,0,2,2,4328,1,8,62,4,3,23.68,1889,3179,1893,2638,1
18760,1,2,77,0,3,0,23,23,9,261,4,5,29.79,3205,3206,3207,1322,1
18761,1,2,9297,0,1,2,57,20334,10,130,4,4,41.56,1974,1974,2957,2553,0
18762,2,1,86,0,1,1,10405,10405,15,117,2,4,36.52,2691,2693,2698,1836,0
18763,1,2,27,0,1,1,39,39,11,134,4,3,36.17,3954,3954,3954,573,1
18764,1,2,60,0,1,5,119,24188,6,104,4,1,9.30,1296,1296,1296,3231,0
18765,4,1,1274,0,1,5,4160,88372,5,80,2,3,32.00,1934,1934,1934,2593,0
18766,1,2,87,0,4,3,717,199111,6,101,4,4,20.51,3223,3223,3223,1304,0
18767,5,1,387,1,5,2,160,7325,8,51,2,3,27.91,3295,3295,3295,1232,1
18768,10,2,6618,2,2,12,5024,1,8,918,4,2,12.12,1301,3220,1301,3226,0
18769,1,1,858,0,2,1,2029,1,12,244,2,4,20.75,2519,3220,2743,2008,1
18770,2,2,122,0,6,2,145,145,13,163,4,3,32.00,4159,4159,4159,368,1
18771,2,1,721,0,2,1,395,395,12,312,2,2,20.00,3427,3427,3427,1100,1
18772,23,3,34896,9,1,23,273,92701,6,173,6,2,28.12,2657,3821,4055,935,0
18773,2,3,73,1,1,3,107,107,14,180,6,4,26.79,4291,4291,4291,236,1
18774,2,1,1118,0,2,4,6219,420,9,64,2,3,31.88,3716,3716,3716,811,1
18775,1,1,768,0,7,3,1466,10381,7,153,2,3,28.17,2548,3090,3090,1979,0
18776,1,2,526,0,2,1,75,75,10,416,4,3,23.73,2418,2418,2418,2109,1
18777,3,1,251,3,3,2,33,1,7,326,2,5,37.33,3163,3220,3163,1364,1
18778,18,7,32616,5,1,20,3915,3915,11,274,14,3,18.82,1528,4069,4167,2999,0
18779,1,5,5245,0,2,2,523,469,13,238,10,3,44.86,2921,4250,4353,1606,1
18780,1,1,32,0,1,0,341,1027,15,162,2,5,35.97,4199,4199,4199,328,1
18781,3,1,2017,0,2,2,75,1,13,151,2,4,29.36,2494,3220,2494,2033,1
18782,5,4,3570,3,7,9,1933,3286,6,168,8,4,50.55,3712,3712,3712,815,0
18783,1,1,44,0,4,1,292,292,12,225,2,1,22.22,2269,2269,2269,2258,1
18784,4,4,8676,1,3,0,585,32366,13,185,8,4,32.26,627,2799,2799,3900,0
18785,3,1,1456,1,2,3,9524,66320,9,351,2,3,26.67,2568,2568,2568,1959,0
18786,1,2,65,0,1,1,621,8033,6,175,4,4,35.29,2022,2023,2025,2505,0
18787,2,1,402,1,2,2,525,525,3,125,2,2,23.53,1731,1731,3351,2796,1
18788,1,1,1966,0,1,2,571,571,6,315,2,2,30.93,4144,4144,4405,383,1
18789,1,1,57,0,3,0,191,191,12,523,2,2,17.72,3877,3877,3877,650,1
18790,1,2,546,0,2,2,569,40077,9,25,4,5,40.35,3433,3901,3901,1094,0
18791,17,3,1137,4,11,5,1064,1064,16,772,6,5,35.44,4185,4195,4195,342,1
18792,12,1,15011,3,2,14,860,1,9,273,2,4,40.71,2487,3220,3017,2040,0
18793,6,2,1501,0,1,11,4526,55866,6,344,4,5,20.62,505,1242,1242,4022,0
18794,3,4,8622,1,5,4,661,1,11,332,8,5,48.33,2760,3220,3093,1767,0
18795,3,1,937,0,4,3,4158,1,10,240,2,5,20.83,2920,3220,2920,1607,1
18796,3,7,2085,0,1,1,327,35086,12,146,14,3,28.57,3189,3189,3447,1338,0
18797,16,3,18386,5,1,33,1895,2130,4,140,6,2,30.00,3042,3042,4379,1485,0
18798,1,1,373,0,1,1,119,119,7,155,2,5,57.14,1955,1955,1955,2572,1
18799,78,13,21752,27,3,72,8642,7867,8,471,26,3,21.95,1010,2522,4510,3517,0
18800,6,4,12518,5,3,8,550,37338,11,37,8,4,38.20,1039,1039,3012,3488,0
18801,2,3,474,0,3,5,780,224912,13,85,6,3,27.45,3982,3982,3982,545,0
18802,22,5,59531,16,2,31,34531,34531,7,125,10,3,42.86,66,66,3355,4461,0
18803,1,1,46,0,4,1,558,3278,5,126,2,3,40.68,4102,4102,4102,425,1
18804,3,4,2773,1,4,3,689,677433,20,67,8,3,22.22,753,753,753,3774,0
18805,8,2,3450,4,1,8,1364,853099,7,208,4,4,34.41,1833,3037,3037,2694,0
18806,1,1,267,0,4,1,63,63,15,149,2,5,41.48,3525,3525,3525,1002,1
18807,64,5,76014,35,2,98,5235,5235,7,135,10,3,26.83,1036,1036,3402,3491,0
18808,1,4,1137,1,1,7,15,94318,18,119,8,1,14.74,2429,2451,2451,2098,0
18809,3,1,1956,2,7,1,113,113,10,439,2,4,28.00,3749,3755,4101,778,1
18810,1,1,1341,0,1,3,353,353,4,69,2,4,43.08,3186,3186,3187,1341,1
18811,59,2,64481,9,2,91,729,23781,20,124,4,5,25.97,2376,3696,3817,2151,0
18812,1,1,74,0,1,2,5239,320305,9,49,2,2,17.91,1195,1195,1195,3332,0
18813,2,3,262,0,3,3,3505,8973,6,225,6,5,15.09,2590,2590,3182,1937,1
18814,1,2,1811,0,8,1,11821,1,9,403,4,1,25.45,1495,3220,1496,3032,0
18815,1,1,38,0,1,1,64,64,18,151,2,3,34.19,4224,4224,4224,303,1
18816,33,1,7385,18,3,49,885,885,9,94,2,3,25.26,3122,3122,3188,1405,1
18817,12,5,14711,3,1,31,1214,1590,7,214,10,4,21.92,2298,2548,4019,2229,0
18818,1,2,1752,0,2,4,39695,4979,5,96,4,3,19.44,3436,3819,3819,1091,0
18819,8,1,9694,1,1,15,143,224912,7,114,2,4,44.44,3092,3092,3092,1435,0
18820,26,4,17767,1,1,34,3442,3442,6,108,8,4,19.05,2277,2277,4051,2250,0
18821,1,2,612,0,2,3,14184,14184,11,159,4,2,13.79,3403,3403,3403,1124,0
18822,1,1,1423,0,8,2,665,1,9,207,2,3,47.92,2534,3220,2534,1993,1
18823,1,1,264,0,11,1,813,813,5,213,2,2,26.09,3240,3240,3240,1287,1
18824,8,2,7533,2,2,8,635,2876,12,142,4,4,36.97,1464,4094,4094,3063,1
18825,1,1,394,0,1,0,31,3793,7,326,2,4,37.21,3316,3316,3318,1211,1
18826,1,2,1527,0,1,3,4841,7798,4,100,4,4,39.34,654,1639,1639,3873,0
18827,14,3,5469,4,2,11,6320,1,6,152,6,3,41.03,1654,3220,2387,2873,0
18828,7,2,17122,3,2,6,359,359,7,435,4,4,53.52,3841,3842,4179,686,0
18829,3,1,647,0,3,2,1267,1267,22,216,2,5,20.65,4042,4044,4049,485,1
18830,7,2,2051,1,4,10,4309,4309,8,40,4,1,13.79,2005,2005,2005,2522,1
18831,2,1,51,0,1,2,185,67865,8,260,2,5,44.04,3887,3888,3891,640,0
18832,2,1,241,0,2,2,118,118,7,178,2,3,31.17,3501,3501,3501,1026,1
18833,12,1,508,0,1,5,23519,28503,6,153,2,5,17.72,3268,3269,3285,1259,0
18834,1,1,5044,0,3,3,13,13,3,197,2,2,37.84,3102,3104,3104,1425,1
18835,2,1,6336,0,2,5,268,6746,6,136,2,4,34.88,3338,3338,3339,1189,0
18836,1,1,388,0,1,1,13,13623,9,81,2,5,38.18,4081,4120,4236,446,0
18837,2,1,1088,0,2,2,137,65099,6,159,2,4,38.66,3142,3142,3142,1385,0
18838,1,3,306,0,10,1,333,333,6,388,6,2,56.14,3703,3703,3703,824,1
18839,3,4,1197,0,6,1,448,448,6,941,8,3,14.93,1069,1070,1070,3458,1
18840,1,2,29,0,2,1,1122,1122,6,231,4,3,51.76,4433,4433,4433,94,1
18841,1,1,1239,0,3,1,6849,6849,8,267,2,2,25.00,2605,2606,2606,1922,0
18842,1,2,1977,0,6,0,129,129,8,240,4,5,34.41,2939,2939,4347,1588,1
18843,6,1,5330,1,1,16,6710,25417,6,85,2,5,25.00,995,1094,3731,3532,0
18844,3,1,7691,1,2,7,135,135,8,119,2,2,27.12,3822,3823,3823,566,1
18845,1,4,90,0,3,0,13,75879,7,124,8,2,28.57,2244,2244,2244,2283,0
18846,1,1,315,0,8,0,23,5055,11,584,2,5,22.22,3065,3067,3067,1462,1
18847,6,2,3570,1,2,6,1053,9798,14,58,4,4,16.81,556,3607,3607,3971,1
18848,4,1,167,0,12,1,9216,9216,19,167,2,1,14.81,2624,2624,2624,1903,0
18849,7,2,36826,2,6,21,3767,3767,9,139,4,2,37.21,2280,2280,2497,2247,0
18850,3,2,2060,3,1,3,69338,1,4,246,4,3,25.00,2092,3180,2095,2435,0
18851,2,2,4206,0,4,4,121,121,14,160,4,1,16.22,3395,3395,3395,1132,1
18852,2,2,1778,0,2,3,1169,1169,6,145,4,2,27.59,1414,1428,1435,3113,1
18853,10,1,3646,1,1,8,878,34586,6,46,2,3,33.85,2470,2471,2477,2057,0
18854,1,1,128,0,1,3,195,195,4,661,2,4,28.12,2703,2703,2703,1823,1
18855,1,1,1880,1,3,2,686,686,5,348,2,2,22.22,3316,3317,3318,1211,1
18856,8,3,18183,2,4,2,195,53484,6,93,6,2,38.46,2919,2919,3518,1608,0
18857,1,2,76,0,5,3,99,3627,10,99,4,3,42.86,4188,4188,4188,339,1
18858,1,1,1957,0,2,2,21,21,12,547,2,3,22.92,3409,3410,3410,1118,1
18859,2,1,1444,0,2,3,654,1,7,472,2,5,24.10,2198,3220,2199,2329,1
18860,1,1,52,0,7,1,33,33,5,615,2,2,35.29,2919,2919,2919,1608,1
18861,2,1,2021,0,2,2,1030,6595,6,67,2,5,41.79,1829,3305,3305,2698,1
18862,46,3,50603,10,8,64,4990,7002,5,126,6,4,37.74,1697,3983,4049,2830,0
18863,7,2,5493,1,7,11,405,1,9,352,4,2,12.12,1328,3220,1329,3199,1
18864,2,2,2979,1,4,6,303,15161,7,84,4,5,40.00,1101,1101,1145,3426,0
18865,1,3,55,0,2,1,13,686,18,76,6,3,35.29,4253,4253,4253,274,1
18866,1,2,448,1,3,0,10482,10482,11,193,4,5,47.06,2045,2045,2045,2482,0
